Target,Source,Weight
35740029,36448149,16
31480796,33325325,12
34908572,35045849,12
35613764,34558217,10
32133774,33563819,13
36465120,35749546,14
37108541,37062237,10
37183923,37214014,10
33095260,34426638,13
37352120,37599030,12
33940760,36370063,13
34381330,34557329,10
35187517,33535479,17
30519230,30016220,14
34903816,34092136,10
31167883,30855298,17
38164109,38164651,24
36236441,35347070,15
36693787,34752833,13
37380434,34901084,10
34868909,36060256,19
33548665,33368759,11
33522161,32428286,13
37270109,37423092,20
36021759,30868637,12
36487133,37445964,12
33310014,31947479,10
35461558,36019821,29
34964312,35413601,13
37171725,37478379,15
32822544,31034638,10
33843284,30620250,10
33960437,36338351,11
30921478,31981904,10
32469795,32462315,24
31971042,30876635,16
34728347,36478104,14
31840785,13095296,11
34622637,32903044,15
34869943,34841775,22
30234174,34066893,11
30408247,30399815,11
35065037,32232792,10
30394939,31752024,16
34844037,35065037,25
32064960,33657653,14
36528595,36535187,16
36081053,35834215,14
33177143,32164523,14
34486294,34752833,10
34839313,36375371,10
34443356,33127695,13
32944917,32803113,10
36675329,36382382,14
34594266,31119946,16
32449211,32899059,16
35613764,37893130,24
35086637,35020951,12
31634940,34965835,10
37101754,36366769,15
31660141,34827322,18
30156696,31867797,23
33875840,30957533,10
36233765,36046123,17
37809887,37753037,13
33139032,32655874,13
35770622,34127971,25
35371711,35591583,12
36188012,33619209,19
36028362,32253007,17
30699233,34672057,17
36161601,35821998,11
36857160,32048490,10
31335660,34690418,15
35185427,35989348,10
34806034,35778952,22
37457228,37358552,23
32558376,36509610,17
36424297,36901089,10
36134193,33578681,11
30958058,30781776,29
32797002,32077263,10
36642089,36405249,10
37069549,32620834,12
32249874,31261283,16
32001712,33947733,10
30289370,32317613,14
31235444,34932633,10
32484948,35317128,11
34422953,30540407,12
30957825,36603140,17
31071034,36928219,16
31703145,32823430,10
32980342,33006648,14
32574430,36603140,20
35293228,35166971,10
31152149,31084236,30
35741045,35749345,13
35430777,30490647,14
36411764,33642217,16
34176167,35455633,35
30469479,31839386,18
34967181,33805414,10
34176858,30974525,16
31200204,36451064,18
34791834,34429642,15
30734301,35282346,19
30533682,35337419,10
34028587,33923410,33
34590419,31153555,15
37824463,37994095,13
34840086,34571473,12
32229338,32385468,19
35534642,36675825,11
33717462,30288666,10
31013953,36582034,13
36353665,32906484,20
32501374,31634248,11
33555067,35041095,12
35844774,36072109,27
31512437,33398272,28
33721860,35895489,10
35876923,36290930,14
37185238,37073591,11
31177346,35497371,10
34713261,35212080,10
33921141,37027154,17
34755893,35255714,12
36072779,34710855,20
34244763,34375837,12
33536793,36373461,23
32326553,36072776,15
37542567,37519327,27
31409243,30668877,14
32954562,32702650,10
36920994,36936448,25
36450896,36452156,12
31199858,35173355,13
30386969,36072779,10
33678667,35354851,10
36793263,35234646,12
32657600,30038890,11
36001811,36360988,14
35523591,30916749,17
31966745,33100782,10
35509075,32871878,13
32691457,35485133,15
33314402,31480566,13
32909279,35841112,17
33251354,31480566,26
36690933,36696527,13
35748403,34906754,12
30255070,36610655,10
33174937,36829893,10
37515467,37405884,27
31910317,36983879,16
34981040,37622488,17
35008972,31953289,15
32373000,33029801,15
36977496,37468856,10
36434389,37743383,17
37061530,37761907,34
36654212,33282907,15
37430588,37732211,41
34728347,37358709,13
31280937,33635802,12
34924524,32590854,12
32207641,35934988,11
31660338,31042747,11
35168108,35478994,47
33269678,34323813,15
36535103,34670238,19
37331561,37291749,11
35691377,37541356,18
33008730,37111692,17
35468706,37309764,12
32602344,31359795,14
32266744,32645288,11
36760407,37120035,12
31772609,31763790,10
35413180,37546157,12
36371441,36366981,12
37095644,37208011,15
33969523,35190978,12
33069901,30483521,12
34300813,31177346,17
35238121,30533821,12
36650492,37486926,15
36671303,37264179,11
32365532,34256689,12
35372756,36828693,12
36357850,36023420,10
31505213,33582084,18
33761344,35262556,10
32601965,35463701,12
30493591,32497744,13
37721039,37723893,15
36019242,35727196,10
36444541,36417523,12
31754872,31571399,12
34505793,30238387,25
31635599,34045582,16
36773388,36818151,17
30590187,30907403,10
32869976,36573061,10
36122593,36252976,11
35143393,30531819,25
36300898,36409351,23
33058427,30159431,10
34268483,36670134,15
33650826,30196309,11
36220712,34051082,10
35947223,36168393,13
33265505,36625665,14
36569830,37546126,10
34420752,33119798,13
31626736,35057354,11
30861640,35767550,15
30682459,30455312,13
35224241,34517800,29
35239205,31362321,12
31441286,32825878,23
33546729,31280272,15
35380267,37503157,18
31780936,35967333,12
34273378,34853513,14
30232086,30736507,31
32897328,34451347,10
36645303,36642716,14
35740702,35940756,10
30385232,13087228,25
32809301,30873472,18
34217727,34246656,10
30575232,30589788,11
33098865,31151586,25
30842309,35508386,14
32457330,34189943,12
36723354,30236760,21
30387273,31783058,20
33875840,34700607,10
31790178,30161626,10
37198365,31186502,15
34315827,34281868,11
36236316,33421308,13
34435646,35310326,44
30405772,36594988,17
34597470,34716900,14
30231625,36349820,12
35281124,34654110,10
36550444,35804403,11
35247724,36953350,11
36165063,36012918,24
36220034,37234260,10
31236539,32731092,13
35842354,30905620,15
31848380,33199727,14
34551191,34626498,23
33104661,36152241,10
35162860,35619256,15
35123695,32026905,11
30804978,30063732,21
37649808,37600940,11
32568757,30427367,22
35311002,32387882,20
35074706,37417767,11
35127730,34389032,13
36545552,30679174,12
37147197,37532819,14
33400808,32181474,10
30631094,35041619,10
31556280,30925929,11
33654486,35447191,13
32639775,32584451,12
32518306,32921988,12
35921374,37145988,14
34852167,33326091,15
33589896,34976006,12
37448924,37452177,12
36752924,32338076,10
35682905,30715302,13
30339534,35253095,11
30804978,36819746,14
35950361,36187913,15
32358076,33591226,15
34426847,31004627,13
32153574,35062209,14
32708045,37772999,10
34986956,33917833,29
30495462,35850715,14
36559482,36366065,12
34347441,31960287,17
36655061,37323066,17
30861674,36357675,13
32143493,30097292,13
30802580,31798828,18
32144734,34780073,12
31846518,31007472,13
30481200,31852843,11
32619035,36013250,11
31217305,31006320,15
38163136,38163430,18
33092449,34400949,13
34178414,35952540,14
32231271,32228630,17
36877297,31570660,11
36610499,36324380,10
32987600,31630951,11
35872086,37337340,10
33316636,31277046,16
33150086,35375661,15
37032371,35172741,10
35546999,35766020,13
30119789,31692042,14
33136766,31356293,10
35491966,35592822,11
35468172,35456012,13
31757220,30940144,12
34052195,35767550,16
33377446,13096238,12
34211129,33782900,10
34354915,31066373,10
35188225,32514319,10
30638335,36866449,25
35961484,33476661,16
37015092,36978979,12
36107185,34318112,21
34389032,30845269,18
31749381,32589060,24
35157000,30041334,17
35213204,31938639,15
36077420,33452642,10
35744199,30820552,14
36563390,37269760,11
34641090,30063066,10
35028655,32351978,10
34606353,32891358,35
35930029,36013858,11
37312380,37594092,15
34659438,34840743,15
33587098,36414568,25
32016262,33567841,12
36786954,36614547,10
30668877,31216866,26
37455694,35397285,16
33074302,34426847,24
36172142,36614104,13
36018357,31752093,10
34565879,35911809,10
32359900,32442768,12
33127695,32660540,10
36039950,31269087,33
31350443,35915277,10
32170497,34677359,16
30855103,30143174,14
36631120,34924812,12
30839914,33406158,14
34403239,33085300,10
34108352,30121164,10
33640593,33470571,13
35163501,30590550,10
36830155,30141753,11
35278882,34814892,16
36187624,36794375,15
36254822,35123834,11
33399183,30179026,10
34429583,30524515,11
34529523,36326950,11
35238017,35419223,17
31261251,35469253,11
33440600,33150297,10
36572001,32508572,35
32810498,35433066,10
31590986,34885749,14
31083367,33406256,40
31275763,35087195,10
36035401,36761252,14
37616879,37404893,11
35253095,34662046,14
30763403,30678507,10
30318762,36794949,10
32266430,36688695,10
33253436,35590560,21
34523001,35928288,13
31241033,31632215,11
33732035,32466768,13
30019594,33096905,18
32921060,30135809,12
37648145,37588338,14
30760830,30511183,12
30140987,31347183,15
32425249,34200081,17
32452036,30039136,11
30763403,32946360,22
37353156,37775415,18
33262853,35164710,25
34339804,36886114,16
37048096,37247226,14
36257240,33425766,15
35878129,34971914,10
32991714,36395491,15
30389863,37730406,10
31253257,31251234,12
37506473,37657500,11
33206284,36122948,18
32134681,31994570,14
31493204,31949278,10
33269678,32125216,16
34624939,35671495,23
32917368,34090306,13
32508572,36572001,23
33025504,35577305,10
34132173,33085081,14
36411977,37253912,26
32882501,35948273,15
31022391,32791670,10
31972736,30839308,11
33020073,31821709,37
34150578,34134376,13
31584017,33657653,10
37776291,37385319,12
37105640,37114395,20
36346166,34563969,10
34758525,33742721,11
33619914,36630110,10
36749376,36252295,13
32409913,31974857,10
33156891,30278846,15
36302532,35644067,10
37309443,37732211,22
38072530,38084473,19
30208211,31956055,10
35742314,36866449,12
35539266,35906689,10
33069933,31907883,10
31729719,34863835,14
30175093,31824177,10
30792394,30162317,12
35884983,35676394,13
34704350,33866068,10
35857206,32367030,12
37107521,37106004,12
37537921,36215911,14
35566617,34813647,19
31260093,32891358,12
34652984,32810813,14
33998195,30928042,12
33475917,34827153,12
32087502,32903224,23
36054807,36056295,13
37231807,37234719,26
30142416,36947999,16
31132322,36934104,15
33492244,31759706,16
31729719,30907061,12
34167731,33807363,10
35185599,35158663,28
36458707,31945702,34
32162455,32801265,10
34897960,33906602,15
35964287,30586233,11
36075689,31263243,11
33787096,33738340,10
34052195,30928529,13
35805309,36732900,16
31052547,36234750,18
31997259,30511889,10
35371041,31518932,15
33888072,33516229,11
35666780,35491743,10
35042825,34563969,11
34679133,30989699,10
34718375,36192303,10
33424709,36522788,12
33356101,30950996,10
31117064,31434198,13
36354697,32432113,13
30576563,33875840,14
31821709,34746995,17
37395183,37311426,19
32862119,37110727,11
36064858,36245659,32
35003068,37061530,10
30007882,33461027,11
32244874,30043416,14
35985872,36737077,10
30921478,33867666,12
36704576,36875273,32
36796265,36794627,13
31068722,34351944,12
34883428,35291234,14
32046093,33709243,20
36379866,37554408,25
34011644,30942077,12
33145678,35058564,15
35373475,32983757,19
35579031,34758525,14
38164651,38164836,23
35922083,34517195,10
37526706,36793482,10
30825770,33055505,15
33943071,34218201,14
32983135,33321321,10
36034600,33197743,17
33548854,37314811,10
31072037,36440704,10
31551378,30102456,24
36050368,36571980,10
35887691,30372380,12
38160772,38160780,15
31915807,36250821,11
33072298,35576321,11
37710355,37526706,11
34154612,35280765,11
35463796,30208211,10
30751103,31465228,11
33195959,33069515,12
30450607,34685276,12
32291928,32047247,26
32113387,33915243,11
35091023,31064824,13
33193132,30396790,12
32826556,30744917,14
35200800,36321472,12
31979351,33580188,10
31898053,35501416,28
32845661,31433568,19
30994349,30005014,11
33407482,36602315,13
32407105,36912915,10
35812604,31999959,17
35138856,33629385,10
36608844,35867154,13
36596167,31271161,10
32134681,30825770,11
36354697,35140607,14
36027181,35233098,12
34196389,34227536,10
33426112,36019963,10
31084465,36057453,13
34005601,32379253,22
32228648,35644779,11
31139489,30744481,13
34420571,34914644,10
30703695,30179926,12
33415307,35773302,11
33744655,35243912,12
31870494,33156891,15
38164836,38164841,11
30458667,31041674,11
36046126,36077836,12
35930335,36432677,12
31997259,30233436,11
32140309,30531717,11
31245653,34582248,21
31025374,36316852,26
35742195,35468706,12
32173294,34722633,11
33329584,33798475,16
33329584,35320509,10
36277082,30277702,23
35931756,31239143,10
31278528,37086313,14
34246000,30608803,14
13092380,31436675,10
30277702,36277082,14
33460457,31252367,11
32311851,34184166,10
30935873,33926584,23
35334062,33355144,14
32328971,32131217,16
30252162,32140702,11
37804757,37238428,11
34015062,30141753,15
35812070,31036054,10
31094095,30618904,21
34658885,31525445,19
35964513,31213132,13
37728738,37535774,21
37508143,37641760,13
35399659,36191039,13
33877409,37023341,10
33381242,32259869,15
32983135,33229176,23
35924152,35950841,10
36429278,37848289,14
34198470,34196389,13
35790150,34619484,25
30352087,37443096,22
35207779,34359613,17
33315438,36253004,13
37240401,37243602,11
30135809,32921060,11
30910718,35918800,12
38164858,38164861,23
31286404,30988326,10
35821028,35985017,12
37238915,37240401,13
33059419,36432206,11
34619822,30109908,10
32406734,36934991,12
30467361,34907510,14
35738969,35549333,16
37150826,32969938,14
30597848,30933450,15
32639775,36444906,10
31545525,31492918,14
37246288,37274497,17
35266893,34308434,10
35886350,35528011,14
36435470,35287410,10
36353620,36364403,13
35934454,34496560,10
33991291,30934402,15
35660950,37408601,11
37246183,36856448,14
31028437,34121270,13
35030079,32627145,10
36078277,37869326,11
34530760,31139482,17
34236834,30374790,11
34137541,35344281,10
36523578,36536913,12
34365879,36279665,13
34034567,35886350,10
36281589,37270181,28
34162101,35546127,14
36589259,34138409,10
38164651,38164768,13
34735033,35022612,11
33698682,36010661,20
35293584,35051820,12
33332946,35298852,13
30826042,35523624,18
34995959,36135885,11
36562240,34860906,16
34350563,34489618,11
33589455,35846528,15
35950361,33589455,18
37956418,37986166,32
35906994,34064958,10
34430177,30163549,20
32971911,32483981,15
33280668,36105706,10
30828921,36240793,16
35697786,35579031,11
36406091,37279318,25
34963554,30689261,14
13100910,31541087,13
31417261,31474088,13
30727843,33045098,16
32490235,32858201,10
30322705,35492885,32
35039752,31245772,12
34687639,36865542,16
34934967,36097770,20
35611805,36941672,13
30225715,33929942,38
30539074,33819213,10
35217368,35216484,30
34331498,34362147,10
34332116,36869603,14
30489528,35898227,12
31153292,36941672,11
35447441,35320509,15
33185982,30828704,31
32895352,30775946,18
34890792,30674850,14
37162232,32101349,11
36781127,30776988,10
34891039,36344725,10
31277691,36005002,19
32514630,33943071,13
32927086,30649595,42
35177349,34646710,11
35756524,36303637,10
35724927,31286404,13
34268849,33033951,11
30754485,34626710,19
35581400,36383109,13
34173645,32348184,11
32999895,34342228,10
34502095,34924520,11
36013739,35990007,23
31083367,34949979,17
30043978,30148292,15
32991788,32125216,18
33040673,34628296,12
36208627,30639806,23
32991834,34058894,11
37669691,37676697,11
31555707,35517127,18
33121837,35008712,15
36795112,31478342,15
33309729,33753187,16
30588088,35832012,15
34722698,34714266,34
34342576,30760904,18
35895186,34639952,12
32023139,30481200,12
34426847,35012016,14
33605241,37132211,19
33613909,30547295,12
32439342,31454092,24
36920994,31403232,10
35391841,31854942,10
31271658,35613764,13
36635709,35904068,17
30404212,35044220,18
35413802,30315218,13
30647216,30483521,13
34427312,30169976,29
35835043,35824611,22
30743467,30302464,10
33485153,36329136,23
32086589,31094398,10
35763506,35165644,11
37037241,36652923,13
36548804,36158109,15
34689098,34268849,17
36048891,36615807,12
31058659,34700607,15
35855561,35219100,12
36315369,36625873,15
34775303,34746701,20
35879628,36853052,10
30932255,32774092,10
34024550,34470890,10
35921593,36006975,10
34580118,36534060,10
33763394,13116406,10
30729476,36452025,10
37282123,37272356,10
36176638,30085806,15
32259907,32168719,10
31079572,36247695,11
30969017,30378907,10
31532958,37287122,10
35651432,33296443,22
35590364,31645024,11
31575885,36261253,12
31373105,32788388,14
30994349,35613764,17
31702869,34960451,12
33328262,30473421,12
